分區別,醫事機構代碼,醫事機構名稱,機構地址,電話區域號碼 ,電話號碼,特約類別,型態別,醫事機構種類,終止合約或歇業日期,開業狀況
"5","3502022203","吳展名診所","高雄市鼓山區明誠三路598號","07","5535658","4","08","A","","0"
"5","3502022221","韓大夫診所","高雄市鼓山區南屏路851號1樓","07","5556855","4","07","A","","0"
"5","3502022230","鄭廣仁小兒科診所","高雄市鼓山區華榮路207號1樓","07","5555350","4","07","A","","0"
"5","3502022267","康田耳鼻喉科診所","高雄市鼓山區明誠三路656號1樓","07","5868488","4","07","A","","0"
"5","3502030036","田源診所","高雄市左營區政德路230號","07","3432641","4","07","A","","0"
"5","3502030043","良生診所","高雄市左營區左營大路111號","07","5823611","4","08","A","","0"
"5","3502030054","進隆耳鼻喉科診所","高雄市左營區左營大路343號","07","5818153","4","07","A","","0"
"5","3502030072","德仁診所","高雄市左營區勝利路190號","07","5819228","4","08","A","","0"
"5","3502030143","吳光男小兒科內科診所","高雄市左營區廓後街19號","07","5812871","4","07","A","","0"
"5","3502030161","左營仁愛診所","高雄市左營區左營大路798號","07","5857913","4","08","A","","0"
"5","3502030170","江春木診所","高雄市左營區天祥二路103號1樓、105號1樓","07","5567377","4","08","A","","0"
"5","3502030189","胡義祥內兒科診所","高雄市左營區左營大路85號","07","5826811","4","07","A","","0"
"5","3502030241","杜小兒科診所","高雄市左營區左營大路10－2號","07","5825626","4","07","A","","0"
"5","3502030358","楊貞芳眼科診所","高雄市左營區左營大路462．464．474號","07","5858888","4","07","A","","0"
"5","3502030385","馬遠成診所","高雄市左營區果峰街2巷2號1樓、3號1樓","07","5832348","4","07","A","","0"
"5","3502030474","傳家家庭醫學科診所","","","","4","07","A","20200507","2"
"5","3502030483","蔡鶴峰診所","高雄市左營區後昌路601號","07","3661818","4","07","A","","0"
"5","3502030492","楊耳鼻喉科診所","高雄市左營區後昌路731號","07","3651536","4","08","A","","0"
"5","3502030518","沈診所","高雄市左營區明誠二路210號","07","5569148","4","07","A","","0"
"5","3502030527","羅振原診所","高雄市左營區富民路114號","07","5581288","4","08","A","","0"
"5","3502030554","加安耳鼻喉科診所","高雄市左營區左營大路95號","07","5816899","4","07","A","","0"
"5","3502030616","長安診所","高雄市左營區左營大路253號1樓","07","5821864","4","07","A","","0"
"5","3502030634","安生診所","高雄市左營區新上里裕誠路166號1樓","07","5586166","4","08","A","","0"
"5","3502030643","黃昭文診所","高雄市左營區自由二路255號1樓","07","5592289","4","08","A","","0"
"5","3502030652","佑榮復健科診所","高雄市左營區自助里左營大路2–59，2–60號1，2樓","07","5883380","4","07","A","","0"
"5","3502030705","富民皮膚科診所","","","","4","07","A","20190703","2"
"5","3502030723","楊宜璋耳鼻喉科診所","高雄市左營區明誠二路362號1樓","07","5591007","4","07","A","","0"
"5","3502030732","蘇婦產科診所","高雄市左營區裕誠路445號1樓","07","5575100","4","07","A","","0"
"5","3502030750","沈嘉充診所","高雄市左營區果峰里中華一路5號1樓","07","5851778","4","08","A","","0"
"5","3502030803","陳進祥診所","高雄市左營區文德路2號","07","3491349","4","08","A","","0"
"5","3502030821","德安診所","高雄市左營區福山里民族一路901巷1號","07","3464695","4","08","A","","0"
"5","3502030830","彭賢禮皮膚科診所","高雄市左營區左營大路103號一．二．三樓","07","5838868","4","07","A","","0"
"5","3502030849","嚴世安診所","高雄市左營區海勝里翠峰路32號一樓","07","5811746","4","08","A","","0"
"5","3502030876","李建中診所","高雄市左營區崇德路238號一樓","07","3498018","4","08","A","","0"
"5","3502030938","德林眼科診所","高雄市左營區裕誠路289號一．二樓","07","5570257","4","07","A","","0"
"5","3502030947","國聖診所","高雄市左營區文慈路150號1樓","07","3506203","4","07","A","","0"
"5","3502031953","力人耳鼻喉科診所","高雄市左營區自由二路456號一樓","07","5560618","4","07","A","","0"
"5","3502032101","王聖智耳鼻喉科診所","高雄市左營區博愛二路292號一樓","07","5586755","4","08","A","","0"
"5","3502032110","張簡耳鼻喉科診所","高雄市左營區自由三路300號一樓","07","3454185","4","07","A","","0"
"5","3502032129","裕興診所","高雄市左營區自由二路320號一樓","07","5583277","4","07","A","","0"
"5","3502032147","祐新骨外科診所","高雄市左營區裕誠路421號一樓","07","5591918","4","07","A","","0"
"5","3502032183","黃慧光皮膚科診所","高雄市左營區後昌路631號1－4樓","07","3615530","4","07","A","","0"
"5","3502032192","金仁福診所","高雄市左營區華夏路228號1樓","07","5529843","4","08","A","","0"
"5","3502032227","李凱斌小兒科診所","高雄市左營區文莊路53號","07","3454784","4","07","A","","0"
"5","3502032281","榮南皮膚科診所","高雄市左營區忠言路146號","07","5575757","4","07","A","","0"
"5","3502032307","嘉仁診所","高雄市左營區翠華路609號","07","5881977","4","07","A","","0"
"5","3502032316","王欽程診所","高雄市左營區華夏路1141號","07","3491100","4","08","A","","0"
"5","3502032325","華夏診所","高雄市左營區華夏路708號1樓","07","3453961","4","07","A","","0"
"5","3502032334","謝宗哲耳鼻喉科診所","高雄市左營區裕誠路424號一樓","07","5584717","4","08","A","","0"
"5","3502032343","葉乙力小兒科診所","高雄市左營區華夏路700號一樓","07","3456256","4","07","A","","0"
"5","3502032398","龍華診所","高雄市左營區大順一路552號3．4．5樓","07","5563868","4","07","A","","0"
"5","3502032423","常玉皮膚科診所","高雄市左營區自由二路336號1樓","07","5506011","4","07","A","","0"
"5","3502032432","薛智峰耳鼻喉科診所","高雄市左營區華夏路703號1樓","07","3439190","4","07","A","","0"
"5","3502032450","仁杏診所","高雄市左營區博愛二路568號1．2．3樓","07","5571157","4","07","A","","0"
"5","3502032469","陳文星耳鼻喉科診所","高雄市左營區民族一路1028–10號1樓","07","3100838","4","07","A","","0"
"5","3502032503","蔡東隆診所","高雄市左營區富國路39號1樓","07","5567653","4","08","A","","0"
"5","3502032530","徐正雄眼科診所","高雄市左營區民族一路1028–12號1、2樓","07","3103113","4","07","A","","0"
"5","3502032549","安欣泌尿科診所","","","","4","07","A","20200805","2"
"5","3502032576","欣正中診所","高雄市左營區南屏路245號1樓","07","5555171","4","08","A","","0"
"5","3502032585","李錦源小兒診所","高雄市左營區左營大路139－1號1樓","07","5851188","4","07","A","","0"
"5","3502032594","陳進成診所","高雄市左營區華夏路985號1樓","07","3503387","4","07","A","","0"
"5","3502032610","乃聖診所","高雄市左營區文強路232號1樓","07","3500041","4","08","A","","0"
"5","3502032638","王津勝小兒科診所","","","","4","07","A","20200305","2"
"5","3502032656","吉祥診所","高雄市左營區翠華路601巷75號1樓","07","5810757","4","08","A","","0"
"5","3502032665","明虹眼科診所","高雄市左營區華夏路1083號1樓","07","3483482","4","07","A","","0"
"5","3502032781","晨田耳鼻喉科診所","高雄市左營區榮佑路41號1樓","07","3508893","4","07","A","","0"
"5","3502032790","康澤小兒科診所","高雄市左營區自由三路382號1樓","07","3453356","4","07","A","","0"
"5","3502032816","漢元診所","高雄市左營區翠華路601巷132號1樓","07","5880110","4","08","A","","0"
"5","3502032825","林克臻婦產科診所","","","","4","07","A","20200211","2"
"5","3502032834","郭正強診所","高雄市左營區明華一路229號1樓","07","5591060","4","08","A","","0"
"5","3502032861","陳俊男診所","高雄市左營區自由二路216號1樓","07","5506531","4","08","A","","0"
"5","3502032870","黃敏毓婦產科診所","高雄市左營區自由三路392號1－4樓","07","3595899","4","07","A","","0"
"5","3502032889","李全忠診所","高雄市左營區自由三路528號1樓","07","3450696","4","07","A","","0"
"5","3502032914","怡廷婦產科診所","高雄市左營區左營大路111號1、2樓","07","5823611","4","07","A","","0"
"5","3502032923","佳音復健科診所","","","","4","07","A","20180321","2"
"5","3502032941","龔晉賢內科診所","高雄市左營區左營大路514－6號1樓","07","5887903","4","07","A","","0"
"5","3502032987","幸福診所","高雄市左營區軍校路218號1．2樓","07","5886690","4","07","A","","0"
"5","3502033028","蔡昌學復健科診所","高雄市左營區崇德路287－289號1．2樓","07","3502290","4","07","A","","0"
"5","3502033037","蔡佳祝皮膚科診所","高雄市左營區崇德路287．289號1．2樓","07","3502290","4","07","A","","0"
"5","3502033046","心晴診所","高雄市左營區民族一路1032號1樓","07","3463099","4","07","A","","0"
"5","3502033055","劉慶鴻眼科診所","高雄市左營區自由二路226號1樓","07","5508375","4","07","A","","0"
"5","3502033064","鄭倩寧家醫科診所","高雄市左營區自由二路226號1樓","07","5507919","4","07","A","","0"
"5","3502033082","恩欣小兒科診所","高雄市左營區自由四路324號1樓","07","3451966","4","07","A","","0"
"5","3502033091","陽光診所","高雄市左營區自由三路176號2樓","07","3412598","4","07","A","","0"
"5","3502033117","哲民診所","","","","4","07","A","20181031","2"
"5","3502033135","陳銀旺骨科診所","高雄市左營區自由三路531號1樓","07","3502651","4","07","A","","0"
"5","3502033153","德明眼科診所","高雄市左營區博愛二路668號1－3樓","07","5570011","4","07","A","","0"
"5","3502033162","張聖明眼科診所","高雄市左營區華夏路726號1樓","07","3506595","4","07","A","","0"
"5","3502033171","親子診所","高雄市左營區民族一路1030號1樓","07","3463877","4","08","A","","0"
"5","3502033180","廖耳鼻喉科診所","","","","4","07","A","20180625","2"
"5","3502033224","河堤美先皮膚科診所","高雄市左營區明誠二路180號1、2樓","07","9745111","4","07","A","","0"
"5","3502033260","東陽診所","高雄市左營區華夏路626號1、2樓","07","3457778","4","08","A","","0"
"5","3502033288","許英哲張漢明耳鼻喉科診所","高雄市左營區華夏路1139號1樓","07","3592268","4","07","A","","0"
"5","3502033297","福山診所","高雄市左營區重愛路218號1樓","07","3482323","4","07","A","","0"
"5","3502033304","永霖小兒科診所","高雄市左營區孟子路415號1樓","07","3498118","4","08","A","","0"
"5","3502033313","裕生診所","高雄市左營區富民路340．342．346號2樓","07","5563707","4","07","A","","0"
"5","3502033329","陳信旭小兒科診所","","","","4","07","A","20190918","2"
"5","3502033338","陽明眼科診所","高雄市左營區左營大路12－2號1．2樓","07","5816325","4","08","A","","0"
"5","3502033340","自由骨科診所","高雄市左營區自由三路406號Ｂ1－1樓","07","3488066","4","07","A","","0"
"5","3502033377","臻明眼科診所","高雄市左營區富民路299號1、2樓","07","5569898","4","07","A","","0"
"5","3502033411","麥格彰婦產科診所","高雄市左營區博愛二路206號1樓","07","5577556","4","07","A","","0"
"5","3502033420","富誠診所","高雄市左營區富國路355號1樓","07","5560925","4","07","A","","0"
"5","3502033439","榮生骨科診所","高雄市左營區實踐路51．53號1樓","07","5828181","4","08","A","","0"
"5","3502033448","耕心療癒診所","高雄市左營區曾子路332號1樓","07","3592011","4","07","A","","0"
"5","3502033475","尚禾診所","高雄市左營區博愛二路6號1－3樓","07","5583218","4","08","A","","0"
"5","3502033484","林政鋒骨外科診所","高雄市左營區華夏路773號1樓．775號1樓.","07","3592259","4","07","A","","0"
"5","3502033528","童童兒科診所","","","","4","08","A","20201229","2"
"5","3502033555","吳崇敏診所","高雄市左營區民族一路1028－11號1樓","07","3100099","4","08","A","","0"
"5","3502033573","楊東穎診所","高雄市左營區自由三路327號1樓","07","3505726","4","08","A","","0"
"5","3502033582","健志耳鼻喉科診所","高雄市左營區新庄仔路201號1樓","07","3432201","4","07","A","","0"
"5","3502033591","林淳生診所","高雄市左營區左營大路471號1樓","07","5889564","4","08","A","","0"
"5","3502033617","睛華眼科診所","高雄市左營區自由四路185號1．2．3樓","07","3503939","4","07","A","","0"
"5","3502033635","心方診所","高雄市左營區華夏路728號1樓","07","3450697","4","07","A","","0"
"5","3502040023","智惠內兒科診所","高雄市楠梓區錦屏里後昌路195號","07","3612561","4","08","A","","0"
"5","3502040069","李國祥內兒科診所","","","","4","07","A","20180409","2"
"5","3502040078","歐慈德內科診所","高雄市楠梓區後昌路915號","07","3633900","4","07","A","","0"
"5","3502040229","和平小兒科內科診所","高雄市楠梓區加昌路241號","07","3634534","4","07","A","","0"
"5","3502040238","楊煌榮內兒科診所","高雄市楠梓區加昌路972號","07","3618293","4","07","A","","0"
"5","3502040256","平安診所","高雄市楠梓區東寧里楠梓路125號","07","3513787","4","08","A","","0"
"5","3502040309","宏生診所","高雄市楠梓區加昌里樂群路179巷2號","07","3619412","4","07","A","","0"
"5","3502040318","吉豐耳鼻喉科診所","高雄市楠梓區中陽里建楠路143號1樓至3樓","07","3515056","4","07","A","","0"
"5","3502040327","傅耳鼻喉科診所","高雄市楠梓區軍校路710－1號","07","3651727","4","07","A","","0"
"5","3502040354","賴聰宏小兒科診所","高雄市楠梓區軍校路664，666號","07","3630769","4","07","A","","0"
"5","3502040434","苑秉純小兒科診所","高雄市楠梓區和昌里軍校路790，792號","07","3645885","4","07","A","","0"
"5","3502040443","容貴耳鼻喉科診所","高雄市楠梓區楠梓新路127號","07","3523534","4","07","A","","0"
"5","3502040452","駱眼科診所","高雄市楠梓區和昌里軍校路696號","07","3646326","4","07","A","","0"
"5","3502040489","愛生診所","高雄市楠梓區後昌路795號1樓","07","3652378","4","08","A","","0"
"5","3502040505","王新台婦產科診所","高雄市楠梓區宏昌里後昌路972號","07","3653166","4","07","A","","0"
